date,geo,sales_value,sales_units
2023-03-09,DMA_010,110514.88,2404
2023-03-10,DMA_001,34105.71,627
2023-03-10,DMA_002,40674.28,885
2023-03-10,DMA_003,53049.18,1074
2023-03-10,DMA_004,59100.49,1098
2023-03-10,DMA_005,65376.64,1282
2023-03-10,DMA_006,67611.33,1312
2023-03-10,DMA_007,79844.63,1561
2023-03-10,DMA_008,81389.06,1520
2023-03-10,DMA_009,103705.77,1972
2023-03-10,DMA_010,96502.09,1766
2023-03-11,DMA_001,36829.12,775
2023-03-11,DMA_002,48109.67,1031
2023-03-11,DMA_003,51666.19,952
2023-03-11,DMA_004,64606.66,1259
2023-03-11,DMA_005,76703.62,1594
2023-03-11,DMA_006,81952.59,1528
2023-03-11,DMA_007,102354.31,1963
2023-03-11,DMA_008,104244.08,2292
2023-03-11,DMA_009,106781.75,2028
2023-03-11,DMA_010,124952.53,2598
2023-03-12,DMA_001,39405.57,717
2023-03-12,DMA_002,45988.67,1016
2023-03-12,DMA_003,58253.07,1141
2023-03-12,DMA_004,63761.68,1391
2023-03-12,DMA_005,76399.8,1621
2023-03-12,DMA_006,82690.01,1779
2023-03-12,DMA_007,96098.11,2051
2023-03-12,DMA_008,105028.9,1992
2023-03-12,DMA_009,122593.19,2365
2023-03-12,DMA_010,106160.31,2274
2023-03-13,DMA_001,37379.71,820
2023-03-13,DMA_002,43180.75,913
2023-03-13,DMA_003,50410.2,1081
2023-03-13,DMA_004,62418.49,1302
2023-03-13,DMA_005,69910.45,1371
2023-03-13,DMA_006,80657.25,1643
2023-03-13,DMA_007,86824.39,1661
2023-03-13,DMA_008,94774.68,1788
2023-03-13,DMA_009,101474.6,2096
2023-03-13,DMA_010,105966.18,2218
2023-03-14,DMA_001,35302.48,742
2023-03-14,DMA_002,43243.55,922
2023-03-14,DMA_003,50696.83,938
2023-03-14,DMA_004,56679.95,1049
2023-03-14,DMA_005,64962.19,1302
2023-03-14,DMA_006,77531.07,1679
2023-03-14,DMA_007,84915.59,1617
2023-03-14,DMA_008,91969.75,1861
2023-03-14,DMA_009,103304.54,2003
2023-03-14,DMA_010,117795.29,2583
2023-03-15,DMA_001,36630.61,667
2023-03-15,DMA_002,47492.31,1038
2023-03-15,DMA_003,53446.66,1088
2023-03-15,DMA_004,57670.47,1050
2023-03-15,DMA_005,67452.16,1363
2023-03-15,DMA_006,73893.43,1476
2023-03-15,DMA_007,78881.04,1571
2023-03-15,DMA_008,94296.28,1822
2023-03-15,DMA_009,97145.69,1953
2023-03-15,DMA_010,100810.86,2206
2023-03-16,DMA_001,35156.81,772
2023-03-16,DMA_002,41233.75,758
2023-03-16,DMA_003,51047.02,1004
2023-03-16,DMA_004,60470.71,1123
2023-03-16,DMA_005,65101.51,1208
2023-03-16,DMA_006,70188.81,1444
2023-03-16,DMA_007,83989.93,1602
2023-03-16,DMA_008,93539.58,1814
2023-03-16,DMA_009,103104.02,1893
2023-03-16,DMA_010,109956.5,2338
2023-03-17,DMA_001,30391.93,617
2023-03-17,DMA_002,43596.93,853
2023-03-17,DMA_003,53644.76,1134
2023-03-17,DMA_004,63408.43,1254
2023-03-17,DMA_005,62547.35,1276
2023-03-17,DMA_006,75585.12,1483
2023-03-17,DMA_007,81949.63,1723
2023-03-17,DMA_008,94766.79,2062
2023-03-17,DMA_009,107377.86,2285
2023-03-17,DMA_010,111037.2,2169
2023-03-18,DMA_001,37843.87,689
2023-03-18,DMA_002,48329.71,972
2023-03-18,DMA_003,61153.5,1231
2023-03-18,DMA_004,65834.62,1315
2023-03-18,DMA_005,72938.98,1553
2023-03-18,DMA_006,86418.85,1798
2023-03-18,DMA_007,102959.29,1941
2023-03-18,DMA_008,106589.84,2196
2023-03-18,DMA_009,109265.7,2337
2023-03-18,DMA_010,112168.91,2351
2023-03-19,DMA_001,37804.95,694
2023-03-19,DMA_002,45312.27,908
2023-03-19,DMA_003,56436.5,1185
2023-03-19,DMA_004,65405.93,1210
2023-03-19,DMA_005,77636.82,1694
2023-03-19,DMA_006,83655.99,1559
2023-03-19,DMA_007,97355.94,1856
2023-03-19,DMA_008,101632.02,2134
2023-03-19,DMA_009,119578.55,2526
2023-03-19,DMA_010,115571.35,2230
2023-03-20,DMA_001,31486.82,606
2023-03-20,DMA_002,44839.86,826
2023-03-20,DMA_003,51163.03,979
2023-03-20,DMA_004,61864.1,1264
2023-03-20,DMA_005,69486.93,1453
2023-03-20,DMA_006,70134.1,1467
2023-03-20,DMA_007,85666.81,1708
2023-03-20,DMA_008,92169.36,2028
2023-03-20,DMA_009,103677.84,1906
2023-03-20,DMA_010,111975.51,2217
2023-03-21,DMA_001,37729.61,753
2023-03-21,DMA_002,44089.74,936
2023-03-21,DMA_003,51947.96,1086
2023-03-21,DMA_004,62603.07,1144
2023-03-21,DMA_005,65971.17,1461
2023-03-21,DMA_006,78188.92,1432
2023-03-21,DMA_007,82040.42,1751
2023-03-21,DMA_008,88313.97,1636
2023-03-21,DMA_009,93621.1,1890
2023-03-21,DMA_010,102162.21,1859
2023-03-22,DMA_001,33771.07,658
2023-03-22,DMA_002,42950.01,850
2023-03-22,DMA_003,50524.11,1109
2023-03-22,DMA_004,64095.01,1271
2023-03-22,DMA_005,71720.86,1578
2023-03-22,DMA_006,72071.65,1485
2023-03-22,DMA_007,95145.89,1827
2023-03-22,DMA_008,88097.91,1808
2023-03-22,DMA_009,98002.29,2049
2023-03-22,DMA_010,99428.46,1907
2023-03-23,DMA_001,34166.45,741
2023-03-23,DMA_002,44501.05,862
2023-03-23,DMA_003,50383.9,989
2023-03-23,DMA_004,56333.48,1056
2023-03-23,DMA_005,59860.32,1179
2023-03-23,DMA_006,65979.23,1209
2023-03-23,DMA_007,86779.44,1588
2023-03-23,DMA_008,84751.94,1711
2023-03-23,DMA_009,93683.08,1818
2023-03-23,DMA_010,102281.0,2057
2023-03-24,DMA_001,33864.21,615
2023-03-24,DMA_002,44482.16,824
2023-03-24,DMA_003,53197.46,967
2023-03-24,DMA_004,58687.97,1067
2023-03-24,DMA_005,67667.65,1351
2023-03-24,DMA_006,67470.68,1298
2023-03-24,DMA_007,82632.84,1621
2023-03-24,DMA_008,84712.24,1702
2023-03-24,DMA_009,98379.78,1989
2023-03-24,DMA_010,103617.43,2076
2023-03-25,DMA_001,39145.45,765
2023-03-25,DMA_002,49102.68,1063
2023-03-25,DMA_003,57664.42,1063
2023-03-25,DMA_004,54752.67,1055
2023-03-25,DMA_005,71171.32,1410
2023-03-25,DMA_006,87391.29,1879
2023-03-25,DMA_007,93547.59,1948
2023-03-25,DMA_008,106857.82,1975
2023-03-25,DMA_009,126425.71,2581
2023-03-25,DMA_010,129808.39,2806
2023-03-26,DMA_001,38864.01,745
2023-03-26,DMA_002,44646.8,949
2023-03-26,DMA_003,57354.77,1239
2023-03-26,DMA_004,61784.46,1251
2023-03-26,DMA_005,72699.94,1346
2023-03-26,DMA_006,96653.08,2116
2023-03-26,DMA_007,94036.39,2019
2023-03-26,DMA_008,106316.01,2309
2023-03-26,DMA_009,117091.88,2155
2023-03-26,DMA_010,122013.32,2383
2023-03-27,DMA_001,35015.97,644
2023-03-27,DMA_002,43561.49,813
2023-03-27,DMA_003,50682.51,1033
2023-03-27,DMA_004,57179.62,1184
2023-03-27,DMA_005,65607.24,1293
2023-03-27,DMA_006,74068.16,1388
2023-03-27,DMA_007,85304.88,1816
2023-03-27,DMA_008,84572.11,1853
2023-03-27,DMA_009,97673.16,2075
2023-03-27,DMA_010,102577.64,2234
2023-03-28,DMA_001,37999.58,748
2023-03-28,DMA_002,40747.32,813
2023-03-28,DMA_003,52196.3,970
2023-03-28,DMA_004,49844.81,1100
2023-03-28,DMA_005,70387.67,1401
2023-03-28,DMA_006,74023.37,1567
2023-03-28,DMA_007,85293.63,1611
2023-03-28,DMA_008,85426.42,1595
2023-03-28,DMA_009,106082.25,2231
2023-03-28,DMA_010,106925.76,2108
2023-03-29,DMA_001,35398.58,657
2023-03-29,DMA_002,43550.55,913
2023-03-29,DMA_003,53267.24,980
2023-03-29,DMA_004,57246.34,1077
2023-03-29,DMA_005,65604.23,1200
2023-03-29,DMA_006,83683.61,1550
2023-03-29,DMA_007,76334.28,1536
2023-03-29,DMA_008,96679.19,1914
2023-03-29,DMA_009,107571.28,2112
2023-03-29,DMA_010,111356.23,2073
2023-03-30,DMA_001,33541.16,628
2023-03-30,DMA_002,41228.55,839
2023-03-30,DMA_003,55014.49,1187
2023-03-30,DMA_004,63925.31,1304
2023-03-30,DMA_005,67292.84,1486
2023-03-30,DMA_006,83309.89,1672
2023-03-30,DMA_007,89634.15,1905
2023-03-30,DMA_008,85551.42,1760
2023-03-30,DMA_009,106014.32,2216
2023-03-30,DMA_010,110259.41,2113
2023-03-31,DMA_001,37035.36,734
2023-03-31,DMA_002,36980.88,791
2023-03-31,DMA_003,53154.25,1076
2023-03-31,DMA_004,57120.06,1175
2023-03-31,DMA_005,63590.99,1161
2023-03-31,DMA_006,85988.3,1837
2023-03-31,DMA_007,86480.68,1766
2023-03-31,DMA_008,86841.79,1809
2023-03-31,DMA_009,100025.04,1865
2023-03-31,DMA_010,105371.42,1922
2023-04-01,DMA_001,51760.85,1101
2023-04-01,DMA_002,55433.13,1052
2023-04-01,DMA_003,71551.77,1339
2023-04-01,DMA_004,77268.72,1680
2023-04-01,DMA_005,94483.85,1880
2023-04-01,DMA_006,103020.92,1975
2023-04-01,DMA_007,114749.16,2248
2023-04-01,DMA_008,115003.29,2410
2023-04-01,DMA_009,131750.49,2531
2023-04-01,DMA_010,149773.56,3265
2023-04-02,DMA_001,44948.43,889
2023-04-02,DMA_002,59153.97,1285
2023-04-02,DMA_003,66225.57,1458
2023-04-02,DMA_004,84269.96,1861
2023-04-02,DMA_005,86980.91,1582
2023-04-02,DMA_006,97381.19,1786
2023-04-02,DMA_007,110979.52,2456
2023-04-02,DMA_008,127184.9,2602
2023-04-02,DMA_009,131721.43,2809
2023-04-02,DMA_010,145741.35,3058
2023-04-03,DMA_001,41300.0,852
2023-04-03,DMA_002,49652.8,999
2023-04-03,DMA_003,65371.57,1424
2023-04-03,DMA_004,70551.42,1533
2023-04-03,DMA_005,80921.1,1728
2023-04-03,DMA_006,86018.23,1766
2023-04-03,DMA_007,95146.39,1744
2023-04-03,DMA_008,107659.99,2103
2023-04-03,DMA_009,123146.84,2489
2023-04-03,DMA_010,134955.31,2476
2023-04-04,DMA_001,42831.59,835
2023-04-04,DMA_002,50780.75,1027
2023-04-04,DMA_003,64347.82,1185
2023-04-04,DMA_004,72259.5,1412
2023-04-04,DMA_005,81020.44,1615
2023-04-04,DMA_006,90093.72,1675
2023-04-04,DMA_007,105863.67,2081
2023-04-04,DMA_008,109789.43,2317
2023-04-04,DMA_009,114312.58,2396
2023-04-04,DMA_010,121837.55,2485
2023-04-05,DMA_001,43503.66,933
2023-04-05,DMA_002,52804.61,1042
2023-04-05,DMA_003,62595.58,1370
2023-04-05,DMA_004,77795.91,1513
2023-04-05,DMA_005,75131.23,1519
2023-04-05,DMA_006,86304.49,1655
2023-04-05,DMA_007,91142.21,1953
2023-04-05,DMA_008,111032.0,2290
2023-04-05,DMA_009,122093.96,2339
2023-04-05,DMA_010,126490.2,2323
2023-04-06,DMA_001,44885.17,960
2023-04-06,DMA_002,52448.62,1014
2023-04-06,DMA_003,55857.13,1181
2023-04-06,DMA_004,79865.46,1539
2023-04-06,DMA_005,84482.04,1839
2023-04-06,DMA_006,90467.16,1980
2023-04-06,DMA_007,97678.18,1840
2023-04-06,DMA_008,106156.28,2097
2023-04-06,DMA_009,124675.62,2449
2023-04-06,DMA_010,142069.72,3147
2023-04-07,DMA_001,43704.03,798
2023-04-07,DMA_002,53238.12,1028
2023-04-07,DMA_003,67851.76,1405
2023-04-07,DMA_004,78916.94,1586
2023-04-07,DMA_005,69279.71,1289
2023-04-07,DMA_006,91662.96,1907
2023-04-07,DMA_007,96773.57,1982
2023-04-07,DMA_008,118019.61,2505
2023-04-07,DMA_009,116405.19,2581
2023-04-07,DMA_010,131961.14,2475
2023-04-08,DMA_001,45495.11,968
2023-04-08,DMA_002,56424.91,1037
2023-04-08,DMA_003,72321.51,1554
2023-04-08,DMA_004,83864.0,1639
2023-04-08,DMA_005,91663.81,2002
2023-04-08,DMA_006,104973.58,2127
2023-04-08,DMA_007,108706.2,2236
2023-04-08,DMA_008,123141.43,2362
2023-04-08,DMA_009,136775.49,2562
2023-04-08,DMA_010,151542.68,2940
2023-04-09,DMA_001,45411.72,930
2023-04-09,DMA_002,57045.03,1201
2023-04-09,DMA_003,65780.37,1373
2023-04-09,DMA_004,74695.48,1470
2023-04-09,DMA_005,84221.76,1814
2023-04-09,DMA_006,104603.82,2127
2023-04-09,DMA_007,114788.1,2166
2023-04-09,DMA_008,121021.88,2247
2023-04-09,DMA_009,131840.51,2464
2023-04-09,DMA_010,138133.31,2954
2023-04-10,DMA_001,42603.36,892
2023-04-10,DMA_002,51959.48,950
2023-04-10,DMA_003,59381.87,1170
2023-04-10,DMA_004,71343.56,1508
2023-04-10,DMA_005,83046.2,1605
2023-04-10,DMA_006,76117.83,1488
2023-04-10,DMA_007,101123.74,2208
2023-04-10,DMA_008,97208.14,1921
2023-04-10,DMA_009,119009.7,2216
2023-04-10,DMA_010,130551.65,2431
2023-04-11,DMA_001,43255.84,817
2023-04-11,DMA_002,51966.12,1050
2023-04-11,DMA_003,58270.8,1260
2023-04-11,DMA_004,66072.85,1402
2023-04-11,DMA_005,76671.11,1437
2023-04-11,DMA_006,92465.34,1944
2023-04-11,DMA_007,90917.5,1883
2023-04-11,DMA_008,105051.99,1977
2023-04-11,DMA_009,112913.28,2323
2023-04-11,DMA_010,138033.54,2669
2023-04-12,DMA_001,41034.5,870
2023-04-12,DMA_002,51829.68,1019
2023-04-12,DMA_003,57323.95,1255
2023-04-12,DMA_004,71462.73,1304
2023-04-12,DMA_005,83676.51,1632
2023-04-12,DMA_006,88376.21,1942
2023-04-12,DMA_007,99836.34,2011
2023-04-12,DMA_008,109952.69,2158
2023-04-12,DMA_009,113491.05,2490
2023-04-12,DMA_010,125701.77,2493
2023-04-13,DMA_001,40634.92,846
2023-04-13,DMA_002,48640.07,997
2023-04-13,DMA_003,62446.36,1193
2023-04-13,DMA_004,68117.01,1280
2023-04-13,DMA_005,87339.36,1884
2023-04-13,DMA_006,89577.15,1759
2023-04-13,DMA_007,98645.62,1929
2023-04-13,DMA_008,110992.81,2351
2023-04-13,DMA_009,119286.21,2599
2023-04-13,DMA_010,128537.09,2438
2023-04-14,DMA_001,42351.85,937
2023-04-14,DMA_002,53579.36,1018
2023-04-14,DMA_003,64991.2,1404
2023-04-14,DMA_004,68424.35,1336
2023-04-14,DMA_005,89863.11,1656
2023-04-14,DMA_006,92861.91,1712
2023-04-14,DMA_007,95354.99,2105
2023-04-14,DMA_008,116908.69,2241
2023-04-14,DMA_009,109614.44,2264
2023-04-14,DMA_010,122746.14,2680
2023-04-15,DMA_001,48248.53,994
2023-04-15,DMA_002,55065.73,1209
2023-04-15,DMA_003,70277.64,1302
2023-04-15,DMA_004,78272.55,1489
2023-04-15,DMA_005,92557.94,2056
2023-04-15,DMA_006,87429.13,1824
2023-04-15,DMA_007,113779.43,2524
2023-04-15,DMA_008,111523.98,2253
2023-04-15,DMA_009,137290.98,2817
2023-04-15,DMA_010,130101.51,2783
2023-04-16,DMA_001,46182.22,911
2023-04-16,DMA_002,58127.04,1247
2023-04-16,DMA_003,67860.76,1306
2023-04-16,DMA_004,84828.32,1781
2023-04-16,DMA_005,88863.17,1803
2023-04-16,DMA_006,97413.5,1852
2023-04-16,DMA_007,113598.75,2095
2023-04-16,DMA_008,120580.06,2491
2023-04-16,DMA_009,137458.71,2762
2023-04-16,DMA_010,138873.06,2780
2023-04-17,DMA_001,40799.13,816
2023-04-17,DMA_002,54664.05,1036
2023-04-17,DMA_003,65547.96,1200
2023-04-17,DMA_004,74793.42,1636
2023-04-17,DMA_005,83081.66,1795
2023-04-17,DMA_006,83715.69,1708
2023-04-17,DMA_007,94014.03,1930
2023-04-17,DMA_008,110893.74,2202
2023-04-17,DMA_009,116429.86,2551
2023-04-17,DMA_010,121387.21,2423
2023-04-18,DMA_001,42130.56,776
2023-04-18,DMA_002,54203.78,1076
2023-04-18,DMA_003,64524.7,1181
2023-04-18,DMA_004,71649.97,1327
2023-04-18,DMA_005,74336.32,1424
2023-04-18,DMA_006,84209.64,1688
2023-04-18,DMA_007,90676.94,1693
2023-04-18,DMA_008,111710.78,2069
2023-04-18,DMA_009,121099.59,2404
2023-04-18,DMA_010,133427.18,2963
2023-04-19,DMA_001,41380.35,792
2023-04-19,DMA_002,48465.91,1065
2023-04-19,DMA_003,54570.81,1175
2023-04-19,DMA_004,77456.59,1575
2023-04-19,DMA_005,84562.19,1800
2023-04-19,DMA_006,87739.26,1599
2023-04-19,DMA_007,100936.51,1904
2023-04-19,DMA_008,111485.59,2425
2023-04-19,DMA_009,114669.53,2129
2023-04-19,DMA_010,133124.86,2717
2023-04-20,DMA_001,43770.48,873
2023-04-20,DMA_002,53067.85,1078
2023-04-20,DMA_003,64118.43,1170
2023-04-20,DMA_004,69401.91,1333
2023-04-20,DMA_005,73801.46,1474
2023-04-20,DMA_006,88766.87,1915
2023-04-20,DMA_007,97272.62,1936
2023-04-20,DMA_008,109982.02,2221
2023-04-20,DMA_009,122841.56,2270
2023-04-20,DMA_010,120280.35,2370
2023-04-21,DMA_001,40291.31,813
2023-04-21,DMA_002,51283.42,1034
2023-04-21,DMA_003,56951.43,1140
2023-04-21,DMA_004,68376.95,1300
2023-04-21,DMA_005,71875.46,1552
2023-04-21,DMA_006,90535.58,1750
2023-04-21,DMA_007,99721.4,2152
2023-04-21,DMA_008,115344.72,2438
2023-04-21,DMA_009,114565.51,2287
2023-04-21,DMA_010,130115.82,2871
2023-04-22,DMA_001,44790.8,907
2023-04-22,DMA_002,56147.28,1088
2023-04-22,DMA_003,73879.5,1484
2023-04-22,DMA_004,74997.0,1424
2023-04-22,DMA_005,91974.34,1711
2023-04-22,DMA_006,96219.97,1779
2023-04-22,DMA_007,113366.99,2413
2023-04-22,DMA_008,124296.91,2484
2023-04-22,DMA_009,127522.08,2365
2023-04-22,DMA_010,135445.59,2483
2023-04-23,DMA_001,46783.73,969
2023-04-23,DMA_002,54740.86,1134
2023-04-23,DMA_003,65690.33,1194
2023-04-23,DMA_004,89291.26,1715
2023-04-23,DMA_005,92219.37,1908
2023-04-23,DMA_006,100820.06,2007
2023-04-23,DMA_007,116281.09,2168
2023-04-23,DMA_008,127766.61,2436
2023-04-23,DMA_009,133857.69,2749
2023-04-23,DMA_010,142234.41,2842
2023-04-24,DMA_001,45859.93,850
2023-04-24,DMA_002,47477.45,1015
2023-04-24,DMA_003,64470.91,1320
2023-04-24,DMA_004,73074.78,1458
2023-04-24,DMA_005,81207.79,1792
2023-04-24,DMA_006,98125.24,1913
2023-04-24,DMA_007,98354.39,1961
2023-04-24,DMA_008,110443.71,2238
2023-04-24,DMA_009,113716.49,2302
2023-04-24,DMA_010,130990.49,2521
2023-04-25,DMA_001,39648.17,786
2023-04-25,DMA_002,51086.49,975
2023-04-25,DMA_003,64528.58,1331
2023-04-25,DMA_004,72910.82,1380
2023-04-25,DMA_005,86542.07,1746
2023-04-25,DMA_006,92248.26,1965
2023-04-25,DMA_007,100200.51,1830
2023-04-25,DMA_008,110140.06,2260
2023-04-25,DMA_009,120682.05,2250
2023-04-25,DMA_010,124891.5,2405
2023-04-26,DMA_001,45934.02,990
2023-04-26,DMA_002,56712.03,1203
2023-04-26,DMA_003,59451.57,1182
2023-04-26,DMA_004,66183.47,1323
2023-04-26,DMA_005,76506.79,1500
2023-04-26,DMA_006,86756.97,1797
2023-04-26,DMA_007,100390.09,1897
2023-04-26,DMA_008,104397.06,2291
2023-04-26,DMA_009,111532.72,2146
2023-04-26,DMA_010,123870.95,2301
2023-04-27,DMA_001,39728.38,725
2023-04-27,DMA_002,50053.11,948
2023-04-27,DMA_003,64321.91,1274
2023-04-27,DMA_004,63890.72,1377
2023-04-27,DMA_005,80516.47,1538
2023-04-27,DMA_006,93319.38,1761
2023-04-27,DMA_007,89617.35,1777
2023-04-27,DMA_008,113895.86,2079
2023-04-27,DMA_009,124910.24,2592
2023-04-27,DMA_010,136153.28,2758
2023-04-28,DMA_001,40848.65,752
2023-04-28,DMA_002,48146.44,990
2023-04-28,DMA_003,58807.64,1175
2023-04-28,DMA_004,67670.79,1360
2023-04-28,DMA_005,84031.3,1697
2023-04-28,DMA_006,86882.41,1880
2023-04-28,DMA_007,91060.71,2002
2023-04-28,DMA_008,114783.9,2482
2023-04-28,DMA_009,113529.25,2378
2023-04-28,DMA_010,132630.63,2659
2023-04-29,DMA_001,44675.47,977
2023-04-29,DMA_002,51377.57,1015
2023-04-29,DMA_003,67004.83,1436
2023-04-29,DMA_004,84790.38,1873
2023-04-29,DMA_005,93780.92,2038
2023-04-29,DMA_006,99016.51,1814
2023-04-29,DMA_007,110920.27,2421
2023-04-29,DMA_008,117160.2,2148
2023-04-29,DMA_009,137252.59,2662
2023-04-29,DMA_010,158499.09,3425
2023-04-30,DMA_001,45018.82,853
2023-04-30,DMA_002,60239.14,1130
2023-04-30,DMA_003,62919.97,1334
2023-04-30,DMA_004,70165.72,1380
2023-04-30,DMA_005,89732.56,1922
2023-04-30,DMA_006,98433.77,1827
2023-04-30,DMA_007,117225.61,2215
2023-04-30,DMA_008,127660.61,2753
2023-04-30,DMA_009,135017.36,2873
2023-04-30,DMA_010,149318.63,2747
2023-05-01,DMA_001,42013.13,878
2023-05-01,DMA_002,54847.19,1066
2023-05-01,DMA_003,64076.7,1215
2023-05-01,DMA_004,78449.33,1684
2023-05-01,DMA_005,95506.99,2100
2023-05-01,DMA_006,91128.02,1751
2023-05-01,DMA_007,104260.8,2161
2023-05-01,DMA_008,106636.53,2174
2023-05-01,DMA_009,133881.34,2551
2023-05-01,DMA_010,138595.85,2942
2023-05-02,DMA_001,51260.51,982
2023-05-02,DMA_002,56342.88,1242
2023-05-02,DMA_003,69942.68,1436
2023-05-02,DMA_004,82522.69,1687
2023-05-02,DMA_005,88758.03,1651
2023-05-02,DMA_006,102904.43,2212
2023-05-02,DMA_007,107157.45,2093
2023-05-02,DMA_008,110691.2,2110
2023-05-02,DMA_009,131915.05,2707
2023-05-02,DMA_010,136836.91,2849
2023-05-03,DMA_001,50730.14,1003
2023-05-03,DMA_002,56103.63,1121
2023-05-03,DMA_003,73906.89,1461
2023-05-03,DMA_004,79995.0,1535
2023-05-03,DMA_005,98039.38,1833
2023-05-03,DMA_006,100539.34,2195
2023-05-03,DMA_007,114900.57,2189
2023-05-03,DMA_008,125581.49,2654
2023-05-03,DMA_009,125531.69,2425
2023-05-03,DMA_010,140689.67,2620
2023-05-04,DMA_001,46872.71,871
2023-05-04,DMA_002,58574.29,1175
2023-05-04,DMA_003,75756.57,1409
2023-05-04,DMA_004,85103.12,1795
2023-05-04,DMA_005,86449.89,1880
2023-05-04,DMA_006,106704.1,1948
2023-05-04,DMA_007,111615.81,2398
2023-05-04,DMA_008,127971.0,2385
2023-05-04,DMA_009,135940.14,2476
2023-05-04,DMA_010,124900.08,2515
2023-05-05,DMA_001,47768.65,945
2023-05-05,DMA_002,54323.18,1160
2023-05-05,DMA_003,68503.15,1294
2023-05-05,DMA_004,77247.09,1585
2023-05-05,DMA_005,86455.82,1894
2023-05-05,DMA_006,97739.27,1812
2023-05-05,DMA_007,98961.28,1878
2023-05-05,DMA_008,127304.29,2532
2023-05-05,DMA_009,126901.92,2413
2023-05-05,DMA_010,132122.93,2771
2023-05-06,DMA_001,55630.63,1034
2023-05-06,DMA_002,65182.81,1208
2023-05-06,DMA_003,77251.83,1545
2023-05-06,DMA_004,95948.72,1758
2023-05-06,DMA_005,97693.12,2022
2023-05-06,DMA_006,116961.56,2421
2023-05-06,DMA_007,124458.74,2379
2023-05-06,DMA_008,147240.03,3240
2023-05-06,DMA_009,139609.33,2958
2023-05-06,DMA_010,170979.07,3311
2023-05-07,DMA_001,53625.02,976
2023-05-07,DMA_002,62125.91,1146
2023-05-07,DMA_003,74023.12,1541
2023-05-07,DMA_004,93553.62,1710
2023-05-07,DMA_005,100346.23,1883
2023-05-07,DMA_006,111741.63,2236
2023-05-07,DMA_007,123688.36,2573
2023-05-07,DMA_008,142535.5,2798
2023-05-07,DMA_009,156911.83,3300
2023-05-07,DMA_010,171175.09,3202
2023-05-08,DMA_001,44905.74,888
2023-05-08,DMA_002,57264.01,1196
2023-05-08,DMA_003,64196.1,1205
2023-05-08,DMA_004,80251.52,1717
2023-05-08,DMA_005,88173.37,1712
2023-05-08,DMA_006,100829.13,2195
2023-05-08,DMA_007,115865.29,2355
2023-05-08,DMA_008,129283.33,2591
2023-05-08,DMA_009,129704.32,2524
2023-05-08,DMA_010,149026.86,2937
2023-05-09,DMA_001,44963.62,835
2023-05-09,DMA_002,62226.53,1313
2023-05-09,DMA_003,69591.72,1313
2023-05-09,DMA_004,83796.07,1533
2023-05-09,DMA_005,83141.8,1827
2023-05-09,DMA_006,93549.04,1731
2023-05-09,DMA_007,112192.75,2075
2023-05-09,DMA_008,114306.42,2268
2023-05-09,DMA_009,143142.46,2604
2023-05-09,DMA_010,137027.39,2685
2023-05-10,DMA_001,44048.22,924
2023-05-10,DMA_002,58936.92,1113
2023-05-10,DMA_003,65425.18,1306
2023-05-10,DMA_004,82067.76,1525
2023-05-10,DMA_005,92738.17,1913
2023-05-10,DMA_006,96922.82,2122
2023-05-10,DMA_007,108518.01,2069
2023-05-10,DMA_008,111910.29,2418
2023-05-10,DMA_009,130010.22,2795
2023-05-10,DMA_010,149092.59,3061
2023-05-11,DMA_001,46927.24,967
2023-05-11,DMA_002,59770.42,1212
2023-05-11,DMA_003,68954.76,1354
2023-05-11,DMA_004,82161.6,1696
2023-05-11,DMA_005,88637.07,1955
2023-05-11,DMA_006,99032.2,2174
2023-05-11,DMA_007,109015.39,2062
2023-05-11,DMA_008,119858.7,2602
2023-05-11,DMA_009,130149.54,2383
2023-05-11,DMA_010,154957.27,3035
2023-05-12,DMA_001,51622.42,1033
2023-05-12,DMA_002,59586.04,1175
2023-05-12,DMA_003,71034.77,1310
2023-05-12,DMA_004,80715.13,1555
2023-05-12,DMA_005,90975.88,1920
2023-05-12,DMA_006,104457.04,2158
2023-05-12,DMA_007,112865.47,2361
2023-05-12,DMA_008,127724.18,2515
2023-05-12,DMA_009,138925.42,2870
2023-05-12,DMA_010,143379.38,2790
2023-05-13,DMA_001,55230.74,1099
2023-05-13,DMA_002,64487.17,1252
2023-05-13,DMA_003,79597.55,1455
2023-05-13,DMA_004,86536.63,1639
2023-05-13,DMA_005,99107.69,2174
2023-05-13,DMA_006,112140.92,2150
2023-05-13,DMA_007,128670.08,2489
2023-05-13,DMA_008,144038.01,2658
2023-05-13,DMA_009,146327.58,3083
2023-05-13,DMA_010,138236.42,2513
2023-05-14,DMA_001,54402.79,1161
2023-05-14,DMA_002,62232.68,1323
2023-05-14,DMA_003,77716.81,1625
2023-05-14,DMA_004,93786.1,1913
2023-05-14,DMA_005,103078.62,2213
2023-05-14,DMA_006,105903.0,2197
2023-05-14,DMA_007,125235.12,2583
2023-05-14,DMA_008,139444.8,2570
2023-05-14,DMA_009,159638.22,3305
2023-05-14,DMA_010,155088.38,3228
2023-05-15,DMA_001,53022.46,1075
2023-05-15,DMA_002,53902.99,1010
2023-05-15,DMA_003,70713.76,1317
2023-05-15,DMA_004,69674.77,1459
2023-05-15,DMA_005,92530.74,1817
2023-05-15,DMA_006,107595.41,2259
2023-05-15,DMA_007,113062.4,2489
2023-05-15,DMA_008,121703.79,2412
2023-05-15,DMA_009,126000.24,2503
